txn_id,district,region,merchant_category,txn_amount_mwk,txn_hour,txn_count_last_24h,device_changes_last_30d,distance_from_home_km,is_known_anomaly
T01556,Karonga,Northern,Grocery,11350.58,7,1,1,40.31,0
T01557,Lilongwe,Central,Airtime,18993.52,8,1,1,39.51,0
T01558,Karonga,Northern,Airtime,8285.71,21,8,3,0.0,0
T01559,Salima,Central,Fuel,50404.16,7,2,0,0.0,0
T01560,Karonga,Northern,Pharmacy,22792.67,7,1,0,30.01,0
T01561,Kasungu,Central,Grocery,261409.46,23,38,3,871.13,1
T01562,Thyolo,Southern,Fuel,235755.84,4,32,4,775.28,1
T01563,Rumphi,Northern,Grocery,11756.88,16,3,2,41.83,0
T01564,Mangochi,Southern,Grocery,36956.76,19,4,1,0.0,0
T01565,Karonga,Northern,Airtime,12479.64,9,1,1,14.41,0
T01566,Mzimba,Northern,Pharmacy,1993.33,14,1,1,0.0,0
T01567,Kasungu,Central,Grocery,12725.98,17,2,1,16.77,0
T01568,Zomba,Southern,Airtime,126119.07,8,3,3,35.32,0
T01569,Mangochi,Southern,Fuel,11888.86,18,3,0,0.0,0
T01570,Rumphi,Northern,Grocery,274899.96,3,19,8,463.25,1
T01571,Thyolo,Southern,Grocery,10370.67,21,1,0,26.37,0
T01572,Thyolo,Southern,Airtime,9727.49,18,2,0,24.1,0
T01573,Rumphi,Northern,Hardware,6331.74,8,5,0,28.15,0
T01574,Salima,Central,Grocery,3350.9,6,4,2,29.36,0
T01575,Mangochi,Southern,Grocery,11776.03,16,3,1,0.0,0
T01576,Blantyre,Southern,Fuel,24930.3,14,1,2,46.94,0
T01577,Blantyre,Southern,Pharmacy,8498.73,6,3,1,0.0,0
T01578,Kasungu,Central,Grocery,13222.5,16,1,1,24.15,0
T01579,Kasungu,Central,Restaurant,5976.7,16,5,1,46.36,0
T01580,Mzimba,Northern,Hardware,20661.14,10,4,0,0.0,0
T01581,Salima,Central,Pharmacy,20234.24,7,2,0,0.0,0
T01582,Thyolo,Southern,Airtime,44706.58,6,6,2,5.39,0
T01583,Salima,Central,Fuel,32342.09,9,6,1,0.0,0
T01584,Mzuzu,Northern,Restaurant,38045.91,15,3,2,49.28,0
T01585,Dedza,Central,Hardware,520384.24,2,39,6,723.4,1
T01586,Blantyre,Southern,Grocery,15847.26,10,2,0,0.0,0
T01587,Zomba,Southern,Restaurant,19215.85,7,3,1,30.92,0
T01588,Mzimba,Northern,Grocery,18967.75,12,3,2,0.0,0
T01589,Rumphi,Northern,Pharmacy,6504.63,6,5,2,0.0,0
T01590,Thyolo,Southern,Fuel,66843.96,15,2,0,20.54,0
T01591,Mzimba,Northern,Grocery,19509.43,21,2,1,0.0,0
T01592,Lilongwe,Central,Fuel,16360.5,21,2,1,0.0,0
T01593,Lilongwe,Central,Fuel,5224.18,12,2,1,0.0,0
T01594,Dedza,Central,Grocery,40923.54,17,5,0,0.0,0
T01595,Kasungu,Central,Airtime,5096.09,18,5,1,0.0,0
T01596,Zomba,Southern,Grocery,24591.24,18,2,0,24.0,0
T01597,Rumphi,Northern,Grocery,2528.8,6,5,0,0.0,0
T01598,Mzimba,Northern,Restaurant,8148.71,7,2,2,30.68,0
T01599,Kasungu,Central,Grocery,12931.47,20,3,1,36.84,0
T01600,Salima,Central,Restaurant,9368.22,19,1,4,0.0,0
T01601,Karonga,Northern,Grocery,20965.85,7,1,1,43.18,0
T01602,Mangochi,Southern,Restaurant,8135.01,19,3,1,23.82,0
T01603,Mzimba,Northern,Airtime,14933.27,7,6,1,30.6,0
T01604,Mzimba,Northern,Hardware,71678.66,15,2,0,0.0,0
T01605,Dedza,Central,Grocery,38936.48,11,4,3,53.38,0
T01606,Blantyre,Southern,Pharmacy,15708.37,6,3,1,50.08,0
T01607,Dedza,Central,Hardware,35335.16,19,2,1,0.59,0
T01608,Mzuzu,Northern,Airtime,23886.54,8,4,0,28.47,0
T01609,Dedza,Central,Restaurant,6011.92,17,3,0,0.81,0
T01610,Kasungu,Central,Fuel,56469.05,17,3,1,0.0,0
T01611,Salima,Central,Grocery,10511.68,12,2,2,40.34,0
T01612,Zomba,Southern,Grocery,17284.39,13,3,2,31.2,0
T01613,Thyolo,Southern,Grocery,3299.01,10,3,1,30.52,0
T01614,Mangochi,Southern,Fuel,60524.48,12,5,0,13.78,0
T01615,Rumphi,Northern,Airtime,25059.3,8,3,2,16.74,0
T01616,Rumphi,Northern,Grocery,4537.32,11,4,0,112.12,0
T01617,Mangochi,Southern,Grocery,42478.24,21,4,1,3.86,0
T01618,Kasungu,Central,Grocery,13778.2,6,4,0,17.41,0
T01619,Mzuzu,Northern,Airtime,1805.49,12,4,0,26.38,0
T01620,Dedza,Central,Airtime,14991.1,17,6,1,0.0,0
T01621,Blantyre,Southern,Fuel,22832.32,9,4,1,0.0,0
T01622,Mangochi,Southern,Grocery,25125.15,11,2,0,0.0,0
T01623,Dedza,Central,Fuel,50370.31,12,1,1,24.2,0
T01624,Mangochi,Southern,Restaurant,2355.9,12,4,0,5.23,0
T01625,Blantyre,Southern,Grocery,12559.05,14,3,0,33.07,0
T01626,Lilongwe,Central,Grocery,13856.12,10,1,1,35.5,0
T01627,Zomba,Southern,Grocery,58085.96,17,1,1,29.05,0
T01628,Rumphi,Northern,Restaurant,15446.83,7,1,0,15.77,0
T01629,Blantyre,Southern,Hardware,20361.46,10,2,3,0.0,0
T01630,Thyolo,Southern,Hardware,11194.63,21,2,1,19.15,0
T01631,Karonga,Northern,Grocery,26586.18,6,3,2,34.18,0
T01632,Blantyre,Southern,Grocery,25145.27,7,2,1,26.74,0
T01633,Dedza,Central,Airtime,7373.28,18,2,1,0.0,0
T01634,Salima,Central,Grocery,7659.88,17,1,0,10.36,0
T01635,Karonga,Northern,Grocery,43209.73,9,5,1,0.0,0
T01636,Mzimba,Northern,Grocery,13976.99,16,3,0,0.0,0
T01637,Lilongwe,Central,Grocery,13905.59,13,4,1,0.0,0
T01638,Salima,Central,Hardware,48958.6,9,3,3,0.0,0
T01639,Mangochi,Southern,Fuel,15403.03,9,3,1,59.82,0
T01640,Lilongwe,Central,Grocery,411672.8,1,26,5,1096.54,1
T01641,Kasungu,Central,Grocery,89351.63,14,5,0,20.52,0
T01642,Dedza,Central,Fuel,9252.17,7,1,2,0.0,0
T01643,Karonga,Northern,Grocery,84612.5,1,24,9,640.17,1
T01644,Thyolo,Southern,Fuel,34486.05,9,3,0,0.0,0
T01645,Kasungu,Central,Grocery,9808.22,14,4,0,36.04,0
T01646,Zomba,Southern,Airtime,4187.19,21,4,1,0.0,0
T01647,Lilongwe,Central,Airtime,3453.43,6,3,2,0.0,0
T01648,Blantyre,Southern,Restaurant,10782.35,20,1,3,24.75,0
T01649,Mzuzu,Northern,Pharmacy,195803.84,2,33,7,1144.33,1
T01650,Blantyre,Southern,Fuel,17094.33,15,5,1,0.0,0
T01651,Karonga,Northern,Grocery,13555.44,14,8,1,43.55,0
T01652,Mangochi,Southern,Grocery,23425.28,16,3,1,9.02,0
T01653,Kasungu,Central,Fuel,19793.14,11,5,2,35.86,0
T01654,Rumphi,Northern,Restaurant,10503.62,18,4,1,54.37,0
T01655,Mangochi,Southern,Grocery,241884.09,21,5,1,0.0,0
T01656,Kasungu,Central,Airtime,22526.08,7,4,0,46.16,0
T01657,Rumphi,Northern,Grocery,14193.01,17,2,0,41.17,0
T01658,Blantyre,Southern,Restaurant,23676.76,21,6,3,5.49,0
T01659,Zomba,Southern,Airtime,23889.2,17,5,0,21.97,0
T01660,Dedza,Central,Grocery,12108.56,8,4,0,36.34,0
T01661,Salima,Central,Fuel,10642.03,18,1,0,23.0,0
T01662,Mangochi,Southern,Restaurant,101869.52,0,21,9,1138.51,1
T01663,Karonga,Northern,Grocery,30170.64,17,5,0,49.04,0
T01664,Kasungu,Central,Grocery,24886.16,18,3,0,7.37,0
T01665,Thyolo,Southern,Hardware,48749.36,20,4,1,0.0,0
T01666,Kasungu,Central,Fuel,11656.73,8,2,0,0.0,0
T01667,Blantyre,Southern,Grocery,7992.7,16,4,0,57.63,0
T01668,Mzimba,Northern,Grocery,25718.95,11,1,0,54.75,0
T01669,Zomba,Southern,Fuel,50788.95,9,3,1,3.09,0
T01670,Dedza,Central,Restaurant,4926.35,19,2,2,40.86,0
T01671,Lilongwe,Central,Pharmacy,8640.94,18,4,0,3.46,0
T01672,Kasungu,Central,Airtime,37244.49,8,1,3,33.07,0
T01673,Dedza,Central,Grocery,48449.14,15,1,1,39.73,0
T01674,Lilongwe,Central,Hardware,444613.63,1,33,11,340.54,1
T01675,Rumphi,Northern,Grocery,10567.61,10,3,2,24.36,0
T01676,Lilongwe,Central,Grocery,30458.67,12,1,0,0.0,0
T01677,Rumphi,Northern,Grocery,13503.81,18,3,3,0.0,0
T01678,Mzimba,Northern,Fuel,44781.31,14,3,1,27.51,0
T01679,Kasungu,Central,Restaurant,17999.24,9,1,1,20.36,0
T01680,Mzimba,Northern,Fuel,19132.33,15,3,1,0.0,0
T01681,Mangochi,Southern,Grocery,8057.0,18,4,2,21.69,0
T01682,Rumphi,Northern,Hardware,34403.55,13,2,0,39.95,0
T01683,Kasungu,Central,Fuel,9034.7,8,2,0,30.18,0
T01684,Kasungu,Central,Fuel,13433.27,21,3,1,0.0,0
T01685,Mzimba,Northern,Airtime,36124.43,21,1,0,34.45,0
T01686,Kasungu,Central,Fuel,35836.08,18,7,0,0.0,0
T01687,Kasungu,Central,Hardware,42001.45,17,3,1,5.13,0
T01688,Mzuzu,Northern,Fuel,27066.74,18,6,0,12.87,0
T01689,Rumphi,Northern,Hardware,201380.96,4,17,4,1166.35,1
T01690,Salima,Central,Grocery,21092.54,9,6,0,7.64,0
T01691,Dedza,Central,Grocery,11179.93,10,2,0,49.48,0
T01692,Mzuzu,Northern,Fuel,8189.57,14,4,2,0.0,0
T01693,Kasungu,Central,Hardware,6422.41,17,4,0,2.02,0
T01694,Mangochi,Southern,Fuel,106226.91,17,1,0,7.27,0
T01695,Lilongwe,Central,Restaurant,48662.21,9,3,1,68.52,0
T01696,Rumphi,Northern,Fuel,138345.59,19,1,2,18.49,0
T01697,Blantyre,Southern,Grocery,65554.17,9,1,1,44.29,0
T01698,Mzuzu,Northern,Fuel,89016.63,0,35,8,815.8,1
T01699,Lilongwe,Central,Grocery,8503.17,18,4,2,10.42,0
T01700,Kasungu,Central,Hardware,49650.84,7,4,1,0.0,0
T01701,Mzuzu,Northern,Fuel,13255.6,18,5,1,19.1,0
T01702,Mzuzu,Northern,Grocery,189461.66,1,28,9,728.82,1
T01703,Rumphi,Northern,Hardware,26991.59,17,2,2,16.78,0
T01704,Mzimba,Northern,Grocery,19573.07,9,1,1,24.74,0
T01705,Thyolo,Southern,Grocery,28078.8,17,1,1,0.13,0
T01706,Dedza,Central,Grocery,97610.63,11,4,2,37.15,0
T01707,Dedza,Central,Grocery,33266.01,21,4,0,0.0,0
T01708,Mangochi,Southern,Fuel,19255.11,19,1,2,0.0,0
T01709,Mangochi,Southern,Hardware,15975.74,9,4,1,2.0,0
T01710,Dedza,Central,Grocery,72150.69,18,1,0,31.01,0
T01711,Salima,Central,Restaurant,23069.96,15,2,2,0.0,0
T01712,Rumphi,Northern,Grocery,49610.43,14,1,1,58.39,0
T01713,Rumphi,Northern,Grocery,11731.16,16,2,0,30.39,0
T01714,Blantyre,Southern,Hardware,14677.99,14,1,1,7.0,0
T01715,Karonga,Northern,Restaurant,37223.45,20,3,0,43.22,0
T01716,Zomba,Southern,Hardware,215582.81,1,38,8,926.5,1
T01717,Blantyre,Southern,Pharmacy,5676.38,16,3,0,0.0,0
T01718,Lilongwe,Central,Fuel,59123.98,21,6,0,18.96,0
T01719,Zomba,Southern,Airtime,34058.94,7,2,2,0.0,0
T01720,Thyolo,Southern,Pharmacy,9297.84,15,2,0,16.1,0
T01721,Dedza,Central,Airtime,8465.61,9,6,3,11.47,0
T01722,Mzimba,Northern,Fuel,20527.24,8,1,1,61.56,0
T01723,Karonga,Northern,Hardware,33981.38,6,2,1,31.4,0
T01724,Mzuzu,Northern,Hardware,87080.6,14,2,1,0.0,0
T01725,Salima,Central,Restaurant,10214.56,14,1,1,3.84,0
T01726,Lilongwe,Central,Hardware,26350.39,17,2,0,15.66,0
T01727,Karonga,Northern,Grocery,28148.18,11,5,0,38.63,0
T01728,Mzimba,Northern,Airtime,5350.28,13,1,1,46.75,0
T01729,Rumphi,Northern,Fuel,10327.45,10,6,0,0.0,0
T01730,Mangochi,Southern,Pharmacy,63226.0,19,1,2,29.34,0
T01731,Blantyre,Southern,Fuel,10385.19,13,1,1,10.75,0
T01732,Karonga,Northern,Hardware,2589.5,18,6,2,52.63,0
T01733,Mzimba,Northern,Hardware,5583.43,16,2,1,23.14,0
T01734,Karonga,Northern,Grocery,233148.26,3,29,6,674.57,1
T01735,Mzimba,Northern,Airtime,39085.84,15,1,3,8.96,0
T01736,Dedza,Central,Fuel,41013.3,18,2,1,14.63,0
T01737,Rumphi,Northern,Grocery,4489.79,6,3,1,41.92,0
T01738,Thyolo,Southern,Airtime,23213.98,21,3,2,0.0,0
T01739,Thyolo,Southern,Airtime,29979.92,14,1,1,0.0,0
T01740,Rumphi,Northern,Grocery,32718.05,13,6,0,41.62,0
T01741,Mzimba,Northern,Grocery,4159.32,20,6,1,28.44,0
T01742,Rumphi,Northern,Airtime,33629.73,7,3,2,0.0,0
T01743,Dedza,Central,Airtime,26368.3,19,5,0,23.31,0
T01744,Salima,Central,Pharmacy,63654.0,16,2,0,3.28,0
T01745,Mzuzu,Northern,Grocery,5214.55,11,5,1,8.87,0
T01746,Blantyre,Southern,Grocery,53915.85,9,2,1,0.0,0
T01747,Zomba,Southern,Fuel,7983.64,19,2,0,9.77,0
T01748,Karonga,Northern,Hardware,42423.0,2,16,8,694.38,1
T01749,Lilongwe,Central,Airtime,28783.71,13,4,1,0.0,0
T01750,Lilongwe,Central,Fuel,132116.06,14,4,4,0.0,0
T01751,Mzimba,Northern,Fuel,78718.72,11,5,2,23.63,0
T01752,Blantyre,Southern,Grocery,21970.83,17,9,1,32.2,0
T01753,Salima,Central,Grocery,9991.47,20,3,1,0.0,0
T01754,Mzimba,Northern,Grocery,20402.33,6,1,0,19.12,0
T01755,Lilongwe,Central,Fuel,17222.79,9,6,1,0.0,0
T01756,Mzuzu,Northern,Airtime,15915.86,15,1,2,55.78,0
T01757,Rumphi,Northern,Restaurant,49689.36,13,3,0,0.0,0
T01758,Thyolo,Southern,Airtime,28789.04,14,2,2,0.0,0
T01759,Mzuzu,Northern,Airtime,33583.54,8,5,0,0.0,0
T01760,Blantyre,Southern,Pharmacy,49527.75,10,6,0,43.98,0
T01761,Karonga,Northern,Fuel,28427.18,11,3,0,0.0,0
T01762,Zomba,Southern,Airtime,38006.44,12,2,0,11.93,0
T01763,Karonga,Northern,Pharmacy,14854.05,18,5,1,0.0,0
T01764,Lilongwe,Central,Fuel,23720.19,20,4,3,0.0,0
T01765,Dedza,Central,Pharmacy,27176.74,8,1,1,0.0,0
T01766,Thyolo,Southern,Grocery,4057.63,6,2,2,21.97,0
T01767,Salima,Central,Grocery,28193.19,18,5,2,27.42,0
T01768,Mangochi,Southern,Fuel,36170.4,11,4,0,30.84,0
T01769,Thyolo,Southern,Airtime,20738.06,15,4,2,23.51,0
T01770,Salima,Central,Grocery,65758.63,8,2,1,0.0,0
T01771,Dedza,Central,Hardware,16854.27,8,3,2,30.41,0
T01772,Salima,Central,Grocery,19041.98,9,3,1,16.62,0
T01773,Mzuzu,Northern,Airtime,19449.72,11,4,1,0.0,0
T01774,Kasungu,Central,Grocery,21254.38,8,3,0,24.31,0
T01775,Salima,Central,Grocery,19777.36,12,1,0,34.46,0
T01776,Karonga,Northern,Fuel,20020.21,12,5,2,0.0,0
T01777,Blantyre,Southern,Airtime,38954.98,19,6,1,15.45,0
T01778,Kasungu,Central,Hardware,21446.39,8,2,0,0.0,0
T01779,Rumphi,Northern,Fuel,10646.31,19,3,1,21.22,0
T01780,Rumphi,Northern,Pharmacy,117755.6,10,5,2,12.65,0
T01781,Zomba,Southern,Fuel,7028.02,16,3,1,16.75,0
T01782,Zomba,Southern,Grocery,35947.77,11,2,1,20.31,0
T01783,Lilongwe,Central,Restaurant,4103.58,18,1,3,31.49,0
T01784,Mangochi,Southern,Grocery,14333.36,20,5,2,32.92,0
T01785,Kasungu,Central,Grocery,6043.48,17,6,1,23.64,0
T01786,Mzimba,Northern,Fuel,6118.54,17,1,0,0.0,0
T01787,Mangochi,Southern,Airtime,14794.26,6,3,0,29.68,0
T01788,Mangochi,Southern,Pharmacy,15622.37,15,2,3,29.97,0
T01789,Rumphi,Northern,Grocery,7895.33,16,4,0,0.0,0
T01790,Mzuzu,Northern,Airtime,21327.97,12,1,1,0.0,0
T01791,Dedza,Central,Restaurant,13138.89,17,4,1,52.25,0
T01792,Mangochi,Southern,Restaurant,41207.04,6,2,1,16.04,0
T01793,Zomba,Southern,Hardware,32226.8,10,4,1,22.29,0
T01794,Dedza,Central,Fuel,31307.39,10,5,0,9.83,0
T01795,Mzimba,Northern,Grocery,9978.55,12,5,2,1.65,0
T01796,Karonga,Northern,Grocery,4423.18,13,2,3,0.0,0
T01797,Thyolo,Southern,Hardware,15489.16,17,5,1,0.0,0
T01798,Mzimba,Northern,Restaurant,303842.92,1,28,4,1115.97,1
T01799,Zomba,Southern,Grocery,9565.0,19,3,0,0.0,0
T01800,Salima,Central,Pharmacy,5035.38,7,1,2,53.15,0
T01801,Mzuzu,Northern,Pharmacy,30297.67,20,3,1,35.2,0
T01802,Mzimba,Northern,Fuel,22025.72,12,1,1,55.7,0
T01803,Kasungu,Central,Restaurant,50491.3,14,3,2,0.0,0
T01804,Mzuzu,Northern,Fuel,54562.19,12,1,2,76.42,0
T01805,Mzuzu,Northern,Grocery,39360.88,11,2,0,0.0,0
T01806,Salima,Central,Pharmacy,36296.32,7,6,1,0.0,0
T01807,Mzimba,Northern,Restaurant,17484.86,8,1,3,44.98,0
T01808,Blantyre,Southern,Airtime,101418.37,11,3,2,23.71,0
T01809,Blantyre,Southern,Pharmacy,80939.16,10,5,2,53.72,0
T01810,Dedza,Central,Pharmacy,6485.92,12,5,2,37.86,0
T01811,Rumphi,Northern,Hardware,14704.01,7,1,1,29.74,0
T01812,Thyolo,Southern,Grocery,68161.9,9,2,0,0.0,0
T01813,Zomba,Southern,Restaurant,6943.7,16,3,2,34.0,0
T01814,Salima,Central,Grocery,16408.38,15,2,2,31.54,0
T01815,Kasungu,Central,Hardware,43631.42,19,2,1,3.61,0
T01816,Mzuzu,Northern,Restaurant,39853.26,12,3,0,73.46,0
T01817,Zomba,Southern,Airtime,9655.34,20,5,2,0.89,0
T01818,Thyolo,Southern,Grocery,6460.28,12,3,1,18.77,0
T01819,Salima,Central,Fuel,7180.81,21,1,2,7.28,0
T01820,Thyolo,Southern,Airtime,24824.19,21,3,2,18.48,0
T01821,Dedza,Central,Airtime,9039.78,18,3,1,21.57,0
T01822,Blantyre,Southern,Hardware,50058.06,7,2,0,30.76,0
T01823,Karonga,Northern,Fuel,2607.97,20,7,0,24.0,0
T01824,Thyolo,Southern,Restaurant,7684.04,19,2,2,15.66,0
T01825,Karonga,Northern,Restaurant,6199.07,11,5,0,0.0,0
T01826,Mzuzu,Northern,Pharmacy,40109.7,7,2,0,24.24,0
T01827,Lilongwe,Central,Restaurant,18495.62,6,3,2,52.7,0
T01828,Mangochi,Southern,Fuel,29555.12,15,3,0,57.19,0
T01829,Salima,Central,Fuel,48491.01,20,3,0,0.0,0
T01830,Kasungu,Central,Fuel,35013.09,7,2,2,16.25,0
T01831,Mzimba,Northern,Grocery,10733.29,9,1,1,43.26,0
T01832,Mzimba,Northern,Grocery,7491.96,14,2,2,21.07,0
T01833,Karonga,Northern,Grocery,24997.73,20,2,0,0.0,0
T01834,Mangochi,Southern,Grocery,17711.96,14,6,3,0.0,0
T01835,Mzimba,Northern,Grocery,4339.48,12,3,1,26.6,0
T01836,Lilongwe,Central,Fuel,20036.95,19,3,0,14.66,0
T01837,Rumphi,Northern,Grocery,6272.79,21,3,2,47.19,0
T01838,Karonga,Northern,Airtime,34340.72,6,4,1,9.87,0
T01839,Blantyre,Southern,Grocery,6076.64,7,2,1,6.59,0
T01840,Karonga,Northern,Fuel,22672.68,10,4,0,33.28,0
T01841,Lilongwe,Central,Airtime,38145.32,20,4,2,15.79,0
T01842,Thyolo,Southern,Hardware,24744.15,6,4,0,11.67,0
T01843,Zomba,Southern,Airtime,66423.62,13,1,0,0.0,0
T01844,Rumphi,Northern,Grocery,20625.65,11,1,2,0.0,0
T01845,Salima,Central,Fuel,33199.1,15,6,0,0.0,0
T01846,Mzimba,Northern,Grocery,17292.87,7,3,1,0.0,0
T01847,Salima,Central,Fuel,115501.86,9,2,2,41.55,0
T01848,Blantyre,Southern,Pharmacy,30785.49,16,5,0,38.58,0
T01849,Dedza,Central,Restaurant,19708.53,11,9,1,6.15,0
T01850,Mangochi,Southern,Grocery,31617.89,14,4,0,19.33,0
T01851,Rumphi,Northern,Airtime,58747.11,18,6,1,0.0,0
T01852,Karonga,Northern,Grocery,6095.15,7,6,1,33.73,0
T01853,Salima,Central,Restaurant,156684.27,8,1,1,15.84,0
T01854,Kasungu,Central,Fuel,44329.78,10,3,3,22.13,0
T01855,Salima,Central,Fuel,33943.84,16,5,1,66.76,0
T01856,Salima,Central,Grocery,21932.11,15,4,1,35.81,0
T01857,Mzimba,Northern,Fuel,38913.7,14,4,2,42.86,0
T01858,Karonga,Northern,Grocery,8902.97,13,2,0,35.34,0
T01859,Mzuzu,Northern,Airtime,32393.38,15,1,0,18.35,0
T01860,Thyolo,Southern,Grocery,16287.74,18,9,0,14.79,0
T01861,Salima,Central,Fuel,5855.81,16,3,1,9.53,0
T01862,Zomba,Southern,Airtime,18442.8,13,1,2,0.0,0
T01863,Rumphi,Northern,Fuel,7675.51,16,2,3,0.0,0
T01864,Salima,Central,Pharmacy,8972.49,8,3,0,23.38,0
T01865,Mzuzu,Northern,Fuel,13007.7,9,2,0,48.93,0
T01866,Mangochi,Southern,Airtime,23959.82,16,4,0,17.51,0
T01867,Mangochi,Southern,Restaurant,12931.56,7,1,4,8.75,0
T01868,Rumphi,Northern,Grocery,5946.17,16,3,0,0.0,0
T01869,Mzimba,Northern,Airtime,19552.71,20,4,0,0.0,0
T01870,Salima,Central,Fuel,12816.06,6,3,1,18.39,0
T01871,Blantyre,Southern,Restaurant,21076.5,17,2,0,24.72,0
T01872,Karonga,Northern,Airtime,20117.24,13,2,2,18.79,0
T01873,Karonga,Northern,Pharmacy,25059.95,10,4,1,25.26,0
T01874,Zomba,Southern,Grocery,16187.2,11,3,0,35.86,0
T01875,Mzuzu,Northern,Pharmacy,6971.55,10,1,1,3.34,0
T01876,Mzimba,Northern,Grocery,11499.89,7,2,2,33.78,0
T01877,Dedza,Central,Grocery,40427.86,14,3,0,43.35,0
T01878,Karonga,Northern,Grocery,34152.06,18,3,4,11.79,0
T01879,Mangochi,Southern,Hardware,49048.63,21,3,2,0.0,0
T01880,Thyolo,Southern,Airtime,5155.66,8,2,2,27.32,0
T01881,Salima,Central,Grocery,14121.21,12,3,1,42.54,0
T01882,Kasungu,Central,Fuel,16652.18,17,5,1,19.15,0
T01883,Thyolo,Southern,Fuel,21590.41,17,1,1,10.97,0
T01884,Kasungu,Central,Fuel,12143.63,12,4,0,0.0,0
T01885,Lilongwe,Central,Grocery,13647.14,11,3,3,85.49,0
T01886,Thyolo,Southern,Hardware,23359.14,11,2,0,43.24,0
T01887,Thyolo,Southern,Grocery,46367.34,14,4,4,3.63,0
T01888,Thyolo,Southern,Airtime,26214.74,12,2,1,32.87,0
T01889,Blantyre,Southern,Fuel,21243.71,19,1,1,50.58,0
T01890,Thyolo,Southern,Pharmacy,11735.36,14,2,1,12.36,0
T01891,Lilongwe,Central,Restaurant,30494.45,10,2,2,0.0,0
T01892,Blantyre,Southern,Airtime,19613.87,19,6,3,41.44,0
T01893,Mangochi,Southern,Grocery,15541.17,13,6,0,4.57,0
T01894,Salima,Central,Airtime,16574.82,21,2,0,0.0,0
T01895,Salima,Central,Grocery,47151.33,19,4,1,5.67,0
T01896,Karonga,Northern,Grocery,16525.19,7,1,2,0.73,0
T01897,Mangochi,Southern,Fuel,331210.82,2,17,3,368.41,1
T01898,Mzuzu,Northern,Grocery,29649.09,12,3,0,9.57,0
T01899,Zomba,Southern,Grocery,42183.09,19,3,0,0.0,0
T01900,Mangochi,Southern,Hardware,29663.93,7,2,0,15.5,0
T01901,Thyolo,Southern,Airtime,10620.8,9,3,1,38.4,0
T01902,Thyolo,Southern,Restaurant,17004.78,19,3,2,17.51,0
T01903,Kasungu,Central,Fuel,42002.62,11,4,1,0.0,0
T01904,Rumphi,Northern,Airtime,8862.42,12,3,0,0.0,0
T01905,Kasungu,Central,Grocery,50441.97,16,3,0,37.31,0
T01906,Salima,Central,Grocery,17385.46,21,6,0,52.67,0
T01907,Mzuzu,Northern,Fuel,44089.04,11,1,2,15.9,0
T01908,Rumphi,Northern,Airtime,4613.27,6,2,1,31.03,0
T01909,Dedza,Central,Grocery,64785.82,13,6,1,53.38,0
T01910,Dedza,Central,Airtime,63657.55,17,2,1,9.79,0
T01911,Mzimba,Northern,Grocery,10192.1,17,2,0,52.24,0
T01912,Blantyre,Southern,Airtime,17266.75,6,3,1,6.15,0
T01913,Kasungu,Central,Hardware,73793.65,16,1,1,47.3,0
T01914,Rumphi,Northern,Hardware,8323.98,14,2,2,0.0,0
T01915,Mangochi,Southern,Fuel,143022.74,19,1,1,0.0,0
T01916,Salima,Central,Grocery,9980.05,13,6,2,37.36,0
T01917,Karonga,Northern,Grocery,6501.98,11,5,2,5.51,0
T01918,Zomba,Southern,Airtime,8905.76,15,2,2,13.98,0
T01919,Dedza,Central,Hardware,29029.02,15,2,1,39.08,0
T01920,Thyolo,Southern,Grocery,15390.12,9,2,0,0.0,0
T01921,Mangochi,Southern,Fuel,10861.83,7,2,1,60.07,0
T01922,Salima,Central,Fuel,45723.08,16,4,0,13.94,0
T01923,Kasungu,Central,Hardware,21934.27,6,1,1,23.32,0
T01924,Kasungu,Central,Fuel,26186.1,9,2,2,0.0,0
T01925,Mzuzu,Northern,Hardware,9834.91,8,4,1,13.03,0
T01926,Mzuzu,Northern,Pharmacy,19906.93,6,9,1,0.0,0
T01927,Kasungu,Central,Hardware,10023.95,20,5,4,16.98,0
T01928,Dedza,Central,Grocery,25029.56,13,8,0,19.19,0
T01929,Blantyre,Southern,Grocery,10235.01,9,1,0,0.0,0
T01930,Karonga,Northern,Restaurant,14321.84,12,3,0,0.0,0
T01931,Zomba,Southern,Restaurant,12810.32,6,1,0,25.65,0
T01932,Thyolo,Southern,Airtime,52620.36,6,6,2,0.0,0
T01933,Rumphi,Northern,Hardware,23688.37,8,2,1,0.0,0
T01934,Blantyre,Southern,Hardware,7316.52,11,6,1,26.29,0
T01935,Lilongwe,Central,Grocery,18990.73,7,4,2,35.34,0
T01936,Mangochi,Southern,Airtime,16756.45,20,1,0,18.4,0
T01937,Karonga,Northern,Fuel,43444.56,9,3,1,0.0,0
T01938,Thyolo,Southern,Grocery,24941.55,19,2,3,0.0,0
T01939,Blantyre,Southern,Grocery,43632.92,16,3,1,26.87,0
T01940,Salima,Central,Grocery,286659.2,23,36,6,436.08,1
T01941,Blantyre,Southern,Fuel,67491.62,19,1,1,0.0,0
T01942,Lilongwe,Central,Grocery,45405.79,18,2,0,25.99,0
T01943,Kasungu,Central,Fuel,5313.03,21,2,3,26.22,0
T01944,Blantyre,Southern,Fuel,4334.42,14,6,2,41.45,0
T01945,Lilongwe,Central,Grocery,61029.47,9,3,2,0.0,0
