basket_id,item_name
B00280,Airtime2000
B00280,Airtime1000
B00281,Beans
B00281,Potatoes
B00281,Chicken
B00282,Potatoes
B00282,Water
B00282,Airtime2000
B00282,Toothpaste
B00282,Sugar
B00282,Soap
B00282,Airtime1000
B00282,Milk
B00283,Cooking Oil
B00283,Tomatoes
B00283,Beans
B00283,Toothpaste
B00283,Airtime1000
B00283,Milk
B00284,Soft Drink
B00284,Potatoes
B00284,Milk
B00285,Chicken
B00285,Water
B00285,Tea
B00285,Toothpaste
B00285,Sugar
B00285,Milk
B00286,Water
B00286,Cooking Oil
B00286,Tea
B00286,Rice
B00287,Onions
B00287,Tomatoes
B00287,Tea
B00287,Airtime2000
B00287,Likuni Phala
B00287,Sugar
B00288,Sugar
B00288,Biscuits
B00288,Likuni Phala
B00288,Onions
B00289,Cooking Oil
B00289,Potatoes
B00289,Tomatoes
B00289,Bread
B00289,Rice
B00289,Toothpaste
B00289,Soap
B00289,Airtime1000
B00289,Milk
B00290,Onions
B00290,Tomatoes
B00290,Likuni Phala
B00290,Sugar
B00290,Airtime1000
B00291,Soft Drink
B00291,Cooking Oil
B00291,Likuni Phala
B00291,Sugar
B00291,Biscuits
B00292,Potatoes
B00292,Rice
B00292,Likuni Phala
B00292,Eggs
B00293,Soft Drink
B00293,Onions
B00293,Cooking Oil
B00293,Tomatoes
B00293,Eggs
B00293,Rice
B00293,Milk
B00294,Soap
B00294,Eggs
B00295,Rice
B00295,Tea
B00295,Airtime1000
B00295,Onions
B00296,Soft Drink
B00296,Cooking Oil
B00296,Airtime1000
B00296,Rice
B00297,Beans
B00297,Soft Drink
B00297,Chicken
B00298,Onions
B00298,Cooking Oil
B00298,Water
B00298,Rice
B00298,Likuni Phala
B00298,Sugar
B00298,Biscuits
B00299,Soft Drink
B00299,Eggs
B00300,Soft Drink
B00300,Potatoes
B00300,Beans
B00300,Bread
B00300,Rice
B00300,Toothpaste
B00300,Milk
B00301,Soft Drink
B00301,Sugar
B00302,Potatoes
B00302,Tea
B00302,Airtime2000
B00302,Toothpaste
B00302,Soap
B00303,Onions
B00303,Water
B00303,Tea
B00303,Bread
B00303,Likuni Phala
B00303,Soap
B00303,Biscuits
B00304,Cooking Oil
B00304,Potatoes
B00304,Rice
B00304,Likuni Phala
B00304,Toothpaste
B00305,Sugar
B00305,Soap
B00305,Bread
B00306,Chicken
B00306,Onions
B00306,Beans
B00306,Likuni Phala
B00306,Toothpaste
B00306,Milk
B00307,Soft Drink
B00307,Onions
B00307,Chicken
B00307,Tea
B00307,Bread
B00307,Rice
B00307,Airtime2000
B00307,Milk
B00308,Chicken
B00308,Cooking Oil
B00308,Beans
B00308,Bread
B00308,Tea
B00308,Likuni Phala
B00308,Milk
B00309,Soft Drink
B00309,Soap
B00309,Tea
B00309,Airtime2000
B00310,Bread
B00310,Rice
B00310,Tea
B00310,Likuni Phala
B00310,Soap
B00311,Potatoes
B00311,Airtime1000
B00311,Likuni Phala
B00311,Milk
B00312,Soap
B00312,Eggs
B00312,Onions
B00312,Toothpaste
B00313,Potatoes
B00313,Eggs
B00313,Onions
B00314,Cooking Oil
B00314,Tomatoes
B00314,Rice
B00314,Sugar
B00314,Biscuits
B00314,Milk
B00315,Soft Drink
B00315,Onions
B00315,Tomatoes
B00315,Water
B00315,Airtime1000
B00315,Milk
B00316,Soft Drink
B00316,Onions
B00316,Cooking Oil
B00316,Potatoes
B00316,Tomatoes
B00316,Bread
B00316,Airtime2000
B00316,Sugar
B00316,Milk
B00317,Cooking Oil
B00317,Water
B00317,Rice
B00317,Toothpaste
B00317,Airtime1000
B00318,Soft Drink
B00318,Onions
B00318,Cooking Oil
B00318,Eggs
B00318,Tomatoes
B00318,Beans
B00318,Tea
B00318,Toothpaste
B00318,Airtime1000
B00318,Milk
B00319,Soap
B00319,Potatoes
B00320,Chicken
B00320,Onions
B00320,Tomatoes
B00320,Soap
B00320,Airtime1000
B00321,Sugar
B00321,Airtime1000
B00321,Eggs
B00321,Toothpaste
B00322,Cooking Oil
B00322,Soap
B00322,Chicken
B00323,Onions
B00323,Potatoes
B00323,Tomatoes
B00323,Eggs
B00323,Water
B00323,Sugar
B00323,Biscuits
B00324,Chicken
B00324,Tomatoes
B00324,Bread
B00324,Likuni Phala
B00324,Biscuits
B00324,Airtime1000
B00325,Soft Drink
B00325,Onions
B00325,Potatoes
B00325,Eggs
B00325,Tomatoes
B00325,Likuni Phala
B00325,Sugar
B00326,Onions
B00326,Cooking Oil
B00326,Tomatoes
B00326,Bread
B00326,Airtime2000
B00326,Sugar
B00327,Chicken
B00327,Potatoes
B00327,Tea
B00327,Likuni Phala
B00327,Toothpaste
B00328,Soft Drink
B00328,Cooking Oil
B00328,Eggs
B00328,Airtime2000
B00328,Toothpaste
B00329,Onions
B00329,Chicken
B00329,Cooking Oil
B00329,Potatoes
B00329,Tea
B00329,Likuni Phala
B00329,Toothpaste
B00329,Sugar
B00329,Biscuits
B00329,Milk
B00330,Sugar
B00330,Soap
B00330,Airtime2000
B00331,Sugar
B00331,Biscuits
B00331,Rice
B00332,Potatoes
B00332,Beans
B00332,Tea
B00332,Toothpaste
B00332,Soap
B00333,Cooking Oil
B00333,Potatoes
B00333,Eggs
B00333,Tea
B00333,Toothpaste
B00333,Soap
B00334,Beans
B00334,Biscuits
B00334,Airtime2000
B00334,Soft Drink
B00335,Cooking Oil
B00335,Potatoes
B00335,Eggs
B00335,Airtime2000
B00335,Toothpaste
B00335,Soap
B00336,Soft Drink
B00336,Chicken
B00336,Potatoes
B00336,Tomatoes
B00336,Beans
B00336,Bread
B00337,Cooking Oil
B00337,Potatoes
B00337,Tomatoes
B00337,Eggs
B00337,Beans
B00337,Rice
B00337,Sugar
B00338,Bread
B00338,Rice
B00338,Toothpaste
B00338,Sugar
B00338,Airtime1000
B00338,Milk
B00339,Onions
B00339,Cooking Oil
B00339,Potatoes
B00339,Eggs
B00339,Tea
B00339,Rice
B00339,Toothpaste
B00339,Airtime1000
B00340,Soft Drink
B00340,Potatoes
B00340,Tomatoes
B00340,Eggs
B00340,Tea
B00340,Airtime2000
B00340,Airtime1000
B00340,Milk
B00341,Cooking Oil
B00341,Bread
B00341,Tomatoes
B00341,Onions
B00342,Sugar
B00342,Potatoes
B00342,Tomatoes
B00342,Onions
B00343,Chicken
B00343,Cooking Oil
B00343,Potatoes
B00343,Eggs
B00343,Tomatoes
B00343,Bread
B00343,Rice
B00344,Beans
B00344,Potatoes
B00345,Chicken
B00345,Cooking Oil
B00345,Tomatoes
B00345,Rice
B00345,Sugar
B00345,Soap
B00345,Airtime1000
B00345,Milk
B00346,Cooking Oil
B00346,Eggs
B00346,Bread
B00346,Rice
B00346,Tea
B00346,Milk
B00347,Soft Drink
B00347,Tomatoes
B00347,Eggs
B00347,Tea
B00347,Biscuits
B00348,Chicken
B00348,Eggs
B00348,Water
B00348,Rice
B00348,Sugar
B00348,Biscuits
B00348,Airtime1000
B00349,Beans
B00349,Bread
B00349,Airtime2000
B00349,Likuni Phala
B00349,Milk
B00350,Soft Drink
B00350,Onions
B00350,Tomatoes
B00350,Tea
B00350,Rice
B00350,Sugar
B00350,Biscuits
B00350,Milk
B00351,Cooking Oil
B00351,Eggs
B00351,Soap
B00352,Chicken
B00352,Water
B00352,Sugar
B00352,Soap
B00352,Airtime1000
B00353,Tea
B00353,Bread
B00353,Rice
B00353,Airtime2000
B00353,Biscuits
B00353,Milk
B00354,Soft Drink
B00354,Biscuits
B00354,Rice
B00354,Toothpaste
B00355,Chicken
B00355,Cooking Oil
B00355,Tea
B00355,Rice
B00355,Airtime2000
B00355,Likuni Phala
B00355,Sugar
B00356,Soft Drink
B00356,Onions
B00356,Water
B00356,Likuni Phala
B00356,Biscuits
B00357,Water
B00357,Likuni Phala
B00358,Soap
B00358,Water
B00358,Airtime2000
B00358,Biscuits
B00358,Airtime1000
B00359,Eggs
B00359,Tomatoes
B00359,Rice
B00359,Likuni Phala
B00359,Toothpaste
B00359,Soap
B00360,Onions
B00360,Tomatoes
B00360,Water
B00360,Bread
B00360,Tea
B00360,Airtime2000
B00360,Sugar
B00360,Milk
B00361,Soft Drink
B00361,Cooking Oil
B00361,Bread
B00361,Toothpaste
B00361,Sugar
B00361,Milk
B00362,Eggs
B00362,Tea
B00362,Rice
B00362,Airtime2000
B00362,Toothpaste
B00362,Sugar
B00362,Biscuits
B00363,Chicken
B00363,Tea
B00363,Rice
B00363,Toothpaste
B00363,Soap
B00364,Cooking Oil
B00364,Potatoes
B00364,Beans
B00364,Rice
B00364,Likuni Phala
B00364,Soap
B00365,Soft Drink
B00365,Onions
B00365,Potatoes
B00365,Tomatoes
B00365,Bread
B00365,Airtime2000
B00365,Sugar
B00365,Soap
B00365,Milk
B00366,Soft Drink
B00366,Tea
B00366,Potatoes
B00367,Onions
B00367,Potatoes
B00367,Tomatoes
B00367,Beans
B00367,Rice
B00367,Toothpaste
B00367,Airtime1000
B00368,Cooking Oil
B00368,Soap
B00368,Toothpaste
B00369,Sugar
B00369,Airtime2000
B00369,Likuni Phala
B00369,Onions
B00370,Soft Drink
B00370,Onions
B00370,Eggs
B00370,Beans
B00370,Tea
B00370,Airtime2000
B00370,Toothpaste
B00371,Tomatoes
B00371,Milk
B00372,Sugar
B00372,Airtime1000
B00372,Onions
B00373,Chicken
B00373,Onions
B00373,Cooking Oil
B00373,Potatoes
B00373,Toothpaste
B00374,Chicken
B00374,Water
B00374,Rice
B00374,Toothpaste
B00374,Sugar
B00374,Biscuits
B00375,Biscuits
B00375,Tomatoes
B00375,Onions
B00376,Sugar
B00376,Soap
B00376,Onions
B00377,Potatoes
B00377,Eggs
B00377,Beans
B00377,Likuni Phala
B00377,Toothpaste
B00377,Airtime1000
B00378,Soft Drink
B00378,Chicken
B00378,Cooking Oil
B00378,Water
B00378,Bread
B00378,Toothpaste
B00378,Sugar
B00378,Biscuits
B00378,Milk
B00379,Sugar
B00379,Water
B00379,Airtime1000
B00380,Soft Drink
B00380,Chicken
B00380,Cooking Oil
B00380,Beans
B00380,Rice
B00380,Likuni Phala
B00380,Soap
B00380,Milk
B00381,Soft Drink
B00381,Water
B00381,Airtime2000
B00381,Milk
B00382,Soft Drink
B00382,Biscuits
B00382,Cooking Oil
B00382,Toothpaste
B00383,Biscuits
B00383,Airtime1000
B00383,Likuni Phala
B00383,Tomatoes
B00384,Tea
B00384,Likuni Phala
B00384,Onions
B00385,Beans
B00385,Water
B00385,Airtime2000
B00386,Soft Drink
B00386,Cooking Oil
B00386,Potatoes
B00386,Bread
B00386,Milk
B00387,Onions
B00387,Tomatoes
B00387,Beans
B00387,Rice
B00387,Likuni Phala
B00387,Sugar
B00387,Milk
B00388,Soft Drink
B00388,Chicken
B00388,Potatoes
B00388,Eggs
B00388,Water
B00388,Toothpaste
B00388,Soap
B00389,Soft Drink
B00389,Onions
B00389,Potatoes
B00389,Eggs
B00389,Beans
B00389,Toothpaste
B00389,Sugar
B00389,Soap
B00390,Soft Drink
B00390,Cooking Oil
B00390,Beans
B00390,Bread
B00390,Tea
B00390,Rice
B00390,Likuni Phala
B00391,Sugar
B00391,Cooking Oil
B00391,Onions
B00391,Toothpaste
B00392,Onions
B00392,Tomatoes
B00392,Tea
B00392,Rice
B00392,Milk
B00393,Eggs
B00393,Water
B00393,Tea
B00393,Rice
B00393,Toothpaste
B00394,Chicken
B00394,Onions
B00394,Potatoes
B00394,Sugar
B00394,Airtime1000
B00394,Milk
B00395,Soft Drink
B00395,Onions
B00395,Potatoes
B00395,Tea
B00395,Airtime2000
B00395,Likuni Phala
B00395,Sugar
B00395,Soap
B00395,Airtime1000
B00396,Sugar
B00396,Milk
B00397,Tea
B00398,Soft Drink
B00398,Chicken
B00398,Cooking Oil
B00398,Soap
B00398,Water
B00398,Beans
B00398,Tea
B00398,Biscuits
B00398,Milk
B00399,Soft Drink
B00399,Onions
B00399,Cooking Oil
B00399,Rice
B00399,Airtime1000
B00400,Potatoes
B00400,Tea
B00400,Airtime2000
B00400,Sugar
B00400,Soap
B00401,Soft Drink
B00401,Biscuits
B00401,Cooking Oil
B00401,Potatoes
B00401,Eggs
B00401,Water
B00401,Beans
B00401,Likuni Phala
B00401,Soap
B00401,Airtime1000
B00402,Soft Drink
B00402,Onions
B00402,Cooking Oil
B00402,Potatoes
B00402,Tomatoes
B00402,Airtime1000
B00403,Cooking Oil
B00403,Soap
B00403,Water
B00403,Bread
B00403,Toothpaste
B00403,Sugar
B00403,Biscuits
B00403,Milk
B00404,Cooking Oil
B00404,Potatoes
B00404,Eggs
B00404,Water
B00404,Beans
B00405,Onions
B00405,Tomatoes
B00405,Eggs
B00405,Tea
B00405,Likuni Phala
B00406,Soap
B00406,Eggs
B00406,Cooking Oil
B00406,Toothpaste
B00407,Onions
B00407,Potatoes
B00407,Beans
B00407,Tea
B00407,Likuni Phala
B00408,Tea
B00408,Eggs
B00408,Potatoes
B00408,Milk
B00409,Soft Drink
B00409,Cooking Oil
B00409,Eggs
B00409,Rice
B00409,Toothpaste
B00410,Soft Drink
B00410,Onions
B00410,Cooking Oil
B00410,Tomatoes
B00410,Eggs
B00410,Water
B00410,Airtime2000
B00410,Likuni Phala
B00410,Toothpaste
B00410,Sugar
B00410,Milk
B00411,Chicken
B00411,Onions
B00411,Eggs
B00411,Tomatoes
B00411,Water
B00411,Toothpaste
B00411,Sugar
B00411,Soap
B00411,Milk
B00412,Onions
B00412,Cooking Oil
B00412,Rice
B00412,Airtime1000
B00412,Milk
B00413,Cooking Oil
B00413,Eggs
B00413,Chicken
B00413,Milk
B00414,Tea
B00414,Eggs
B00415,Chicken
B00415,Cooking Oil
B00415,Tea
B00415,Rice
B00415,Airtime2000
B00415,Likuni Phala
B00415,Sugar
B00416,Chicken
B00416,Soap
B00416,Tea
B00416,Likuni Phala
B00416,Biscuits
B00416,Airtime1000
B00417,Water
B00417,Cooking Oil
B00417,Sugar
B00418,Sugar
B00418,Airtime2000
B00418,Likuni Phala
B00419,Cooking Oil
B00419,Potatoes
B00419,Eggs
B00419,Rice
B00419,Airtime2000
B00419,Soap
B00419,Airtime1000
B00420,Chicken
B00420,Eggs
B00420,Tea
B00420,Rice
B00420,Airtime2000
B00420,Toothpaste
B00420,Sugar
B00420,Soap
B00420,Milk
B00421,Soft Drink
B00421,Onions
B00421,Cooking Oil
B00421,Tomatoes
B00421,Beans
B00421,Rice
B00421,Toothpaste
B00422,Onions
B00422,Cooking Oil
B00422,Airtime2000
B00422,Biscuits
B00422,Airtime1000
B00422,Milk
B00423,Soft Drink
B00423,Beans
B00423,Onions
B00423,Toothpaste
B00424,Soft Drink
B00424,Cooking Oil
B00424,Potatoes
B00424,Water
B00424,Bread
B00424,Sugar
B00425,Soft Drink
B00425,Soap
B00425,Airtime2000
B00425,Onions
B00426,Soft Drink
B00426,Onions
B00426,Chicken
B00426,Bread
B00426,Airtime2000
B00426,Biscuits
B00426,Milk
B00427,Water
B00427,Tea
B00427,Soft Drink
B00427,Potatoes
B00428,Onions
B00428,Chicken
B00428,Cooking Oil
B00428,Airtime2000
B00428,Toothpaste
B00428,Soap
B00428,Biscuits
B00429,Water
B00430,Cooking Oil
B00430,Eggs
B00430,Rice
B00430,Airtime2000
B00430,Likuni Phala
B00431,Chicken
B00431,Onions
B00431,Cooking Oil
B00431,Beans
B00431,Water
B00431,Rice
B00431,Sugar
B00431,Airtime1000
B00431,Milk
B00432,Soft Drink
B00432,Potatoes
B00432,Eggs
B00432,Water
B00432,Toothpaste
B00432,Milk
B00433,Chicken
B00433,Eggs
B00433,Bread
B00433,Rice
B00433,Tea
B00433,Airtime1000
B00433,Milk
B00434,Potatoes
B00434,Rice
B00434,Airtime2000
B00435,Chicken
B00435,Potatoes
B00435,Eggs
B00435,Water
B00435,Bread
B00435,Rice
B00435,Toothpaste
B00435,Milk
B00436,Soft Drink
B00436,Rice
B00436,Likuni Phala
B00436,Toothpaste
B00437,Rice
B00437,Airtime1000
B00437,Chicken
B00438,Potatoes
B00438,Water
B00438,Tea
B00438,Airtime2000
B00438,Milk
B00439,Soft Drink
B00439,Chicken
B00439,Onions
B00439,Eggs
B00439,Tomatoes
B00439,Bread
B00439,Soap
B00439,Biscuits
B00439,Milk
B00440,Soft Drink
B00440,Cooking Oil
B00440,Bread
B00440,Rice
B00440,Milk
B00441,Onions
B00441,Cooking Oil
B00441,Airtime2000
B00441,Toothpaste
B00441,Biscuits
B00442,Soft Drink
B00442,Onions
B00442,Eggs
B00442,Tomatoes
B00442,Water
B00442,Rice
B00442,Likuni Phala
B00442,Toothpaste
B00442,Soap
B00442,Milk
B00443,Soft Drink
B00443,Onions
B00443,Cooking Oil
B00443,Potatoes
B00443,Water
B00443,Likuni Phala
B00443,Toothpaste
B00443,Soap
B00444,Tomatoes
B00444,Onions
B00444,Chicken
B00444,Toothpaste
B00445,Tomatoes
B00445,Tea
B00445,Likuni Phala
B00445,Toothpaste
B00445,Biscuits
B00446,Sugar
B00446,Potatoes
B00446,Onions
B00446,Milk
B00447,Cooking Oil
B00447,Potatoes
B00447,Eggs
B00447,Rice
B00447,Airtime2000
B00447,Toothpaste
B00447,Soap
B00448,Soft Drink
B00448,Water
B00448,Tea
B00448,Likuni Phala
B00448,Toothpaste
B00448,Soap
B00448,Biscuits
B00449,Chicken
B00449,Cooking Oil
B00449,Tomatoes
B00449,Water
B00449,Rice
B00449,Airtime2000
B00449,Sugar
B00450,Potatoes
B00450,Likuni Phala
B00450,Chicken
B00451,Bread
B00451,Likuni Phala
B00451,Milk
B00452,Onions
B00452,Cooking Oil
B00452,Tomatoes
B00452,Water
B00452,Beans
B00452,Toothpaste
B00452,Sugar
B00452,Biscuits
B00452,Airtime1000
B00453,Cooking Oil
B00453,Potatoes
B00453,Eggs
B00453,Beans
B00453,Likuni Phala
B00454,Water
B00454,Airtime2000
B00454,Likuni Phala
B00454,Onions
B00455,Rice
B00455,Eggs
B00455,Sugar
B00456,Water
B00456,Airtime2000
B00456,Beans
B00457,Soft Drink
B00457,Biscuits
B00457,Water
B00458,Onions
B00458,Tomatoes
B00458,Soap
B00458,Beans
B00458,Airtime2000
B00458,Likuni Phala
B00458,Biscuits
B00458,Milk
B00459,Sugar
B00459,Potatoes
B00459,Likuni Phala
B00460,Chicken
B00460,Tomatoes
B00460,Beans
B00460,Rice
B00460,Likuni Phala
B00460,Milk
B00461,Cooking Oil
B00461,Rice
B00462,Chicken
B00462,Cooking Oil
B00462,Water
B00462,Tea
B00462,Rice
B00462,Soap
B00463,Chicken
B00463,Cooking Oil
B00463,Eggs
B00463,Beans
B00463,Bread
B00463,Airtime1000
B00463,Milk
B00464,Soft Drink
B00464,Cooking Oil
B00464,Potatoes
B00464,Water
B00464,Bread
B00464,Rice
B00464,Likuni Phala
B00464,Sugar
B00464,Biscuits
B00464,Airtime1000
B00464,Milk
B00465,Soft Drink
B00465,Water
B00465,Bread
B00465,Tea
B00465,Airtime2000
B00465,Likuni Phala
B00465,Sugar
B00466,Soft Drink
B00466,Chicken
B00466,Cooking Oil
B00466,Water
B00466,Beans
B00466,Rice
B00466,Likuni Phala
B00466,Milk
B00467,Soft Drink
B00467,Cooking Oil
B00467,Beans
B00467,Rice
B00467,Airtime2000
B00467,Toothpaste
B00467,Soap
B00468,Onions
B00468,Likuni Phala
B00468,Biscuits
B00468,Airtime1000
B00468,Milk
B00469,Soft Drink
B00469,Cooking Oil
B00469,Bread
B00469,Tea
B00469,Rice
B00469,Likuni Phala
B00469,Toothpaste
B00469,Sugar
B00469,Milk
B00470,Sugar
B00470,Bread
B00470,Toothpaste
B00471,Cooking Oil
B00471,Potatoes
B00471,Eggs
B00471,Beans
B00471,Tea
B00471,Rice
B00471,Likuni Phala
B00471,Toothpaste
B00471,Soap
B00471,Milk
B00472,Cooking Oil
B00472,Water
B00472,Tea
B00472,Rice
B00472,Likuni Phala
B00472,Toothpaste
B00472,Soap
B00473,Beans
B00473,Bread
B00473,Toothpaste
B00473,Airtime1000
B00473,Milk
B00474,Cooking Oil
B00474,Tea
B00474,Airtime2000
B00474,Likuni Phala
B00474,Soap
B00474,Airtime1000
B00475,Soft Drink
B00475,Chicken
B00475,Onions
B00475,Potatoes
B00475,Eggs
B00475,Tomatoes
B00475,Beans
B00475,Tea
B00475,Toothpaste
B00475,Biscuits
B00475,Milk
B00476,Chicken
B00476,Potatoes
B00476,Beans
B00476,Tea
B00476,Likuni Phala
B00477,Milk
B00477,Likuni Phala
B00477,Toothpaste
B00478,Biscuits
B00478,Soap
B00478,Onions
B00478,Milk
B00479,Onions
B00479,Water
B00479,Likuni Phala
B00479,Toothpaste
B00479,Sugar
B00480,Chicken
B00480,Onions
B00480,Eggs
B00480,Tomatoes
B00480,Biscuits
B00481,Potatoes
B00481,Onions
B00481,Chicken
B00482,Chicken
B00482,Water
B00482,Tea
B00482,Rice
B00482,Milk
B00483,Eggs
B00483,Water
B00483,Bread
B00483,Airtime2000
B00483,Biscuits
B00483,Airtime1000
B00483,Milk
B00484,Beans
B00484,Tea
B00484,Milk
B00485,Chicken
B00485,Tomatoes
B00485,Bread
B00485,Airtime2000
B00485,Airtime1000
B00485,Milk
B00486,Biscuits
B00486,Rice
B00486,Toothpaste
B00487,Biscuits
B00487,Soap
B00487,Chicken
B00487,Toothpaste
B00488,Biscuits
B00488,Rice
B00488,Cooking Oil
B00488,Onions
B00489,Soft Drink
B00489,Chicken
B00489,Cooking Oil
B00489,Tomatoes
B00489,Beans
B00489,Rice
B00489,Sugar
B00489,Biscuits
B00489,Milk
B00490,Chicken
B00490,Cooking Oil
B00490,Beans
B00490,Rice
B00490,Biscuits
B00491,Water
B00491,Cooking Oil
B00491,Toothpaste
B00492,Cooking Oil
B00492,Tomatoes
B00492,Beans
B00492,Bread
B00492,Sugar
B00492,Airtime1000
B00492,Milk
B00493,Onions
B00493,Beans
B00493,Water
B00493,Bread
B00493,Tea
B00493,Airtime2000
B00493,Likuni Phala
B00493,Sugar
B00493,Airtime1000
B00493,Milk
B00494,Bread
B00494,Tea
B00494,Onions
B00495,Soft Drink
B00495,Chicken
B00495,Onions
B00495,Tomatoes
B00495,Bread
B00495,Sugar
B00495,Airtime1000
B00496,Chicken
B00496,Water
B00496,Bread
B00496,Tea
B00496,Sugar
B00496,Milk
B00497,Onions
B00497,Water
B00497,Rice
B00497,Toothpaste
B00497,Sugar
B00497,Soap
B00498,Water
B00498,Soap
B00498,Eggs
B00498,Milk
B00499,Chicken
B00499,Potatoes
B00499,Bread
B00499,Tea
B00499,Toothpaste
B00499,Airtime1000
B00500,Cooking Oil
B00500,Onions
B00500,Toothpaste
B00501,Onions
B00501,Water
B00501,Bread
B00501,Airtime2000
B00501,Milk
B00502,Soft Drink
B00502,Potatoes
B00502,Bread
B00502,Rice
B00502,Tea
B00502,Milk
B00503,Cooking Oil
B00503,Potatoes
B00503,Beans
B00503,Tea
B00503,Biscuits
B00503,Airtime1000
B00504,Cooking Oil
B00504,Likuni Phala
B00504,Onions
B00505,Onions
B00505,Cooking Oil
B00505,Water
B00505,Bread
B00505,Milk
B00506,Chicken
B00506,Cooking Oil
B00506,Potatoes
B00506,Water
B00506,Biscuits
B00507,Onions
B00507,Tomatoes
B00507,Bread
B00507,Rice
B00507,Toothpaste
B00507,Sugar
B00507,Airtime1000
B00508,Sugar
B00508,Eggs
B00508,Chicken
B00508,Toothpaste
B00509,Onions
B00509,Tomatoes
B00509,Eggs
B00509,Bread
B00509,Rice
B00509,Biscuits
B00510,Soft Drink
B00510,Onions
B00510,Airtime2000
B00510,Likuni Phala
B00510,Sugar
B00510,Biscuits
B00510,Airtime1000
B00510,Milk
B00511,Soft Drink
B00511,Tomatoes
B00512,Tea
B00512,Rice
B00512,Toothpaste
B00512,Soap
B00512,Biscuits
B00513,Chicken
B00513,Cooking Oil
B00513,Eggs
B00513,Beans
B00513,Bread
B00513,Likuni Phala
B00514,Bread
B00514,Eggs
B00515,Cooking Oil
B00515,Potatoes
B00515,Toothpaste
B00515,Soap
B00515,Airtime1000
B00516,Sugar
B00516,Cooking Oil
B00516,Tea
B00516,Airtime2000
B00517,Chicken
B00517,Potatoes
B00517,Tomatoes
B00517,Water
B00517,Bread
B00517,Toothpaste
B00517,Biscuits
B00518,Chicken
B00518,Cooking Oil
B00518,Rice
B00518,Toothpaste
B00518,Sugar
B00518,Soap
B00519,Soft Drink
B00519,Onions
B00519,Cooking Oil
B00519,Water
B00519,Rice
B00520,Chicken
B00520,Cooking Oil
B00520,Bread
B00520,Rice
B00520,Toothpaste
B00520,Airtime1000
B00521,Onions
B00521,Chicken
B00521,Eggs
B00521,Bread
B00521,Sugar
B00522,Potatoes
B00522,Beans
B00522,Airtime2000
B00522,Likuni Phala
B00522,Toothpaste
B00523,Soft Drink
B00523,Cooking Oil
B00523,Tea
B00523,Soap
B00523,Airtime1000
B00524,Cooking Oil
B00524,Water
B00524,Airtime2000
B00524,Sugar
B00524,Airtime1000
B00525,Onions
B00525,Tomatoes
B00525,Tea
B00525,Biscuits
B00525,Airtime1000
B00526,Sugar
B00526,Cooking Oil
B00526,Likuni Phala
B00527,Soft Drink
B00527,Water
B00527,Likuni Phala
B00528,Onions
B00528,Cooking Oil
B00528,Eggs
B00528,Tea
B00528,Likuni Phala
B00529,Onions
B00529,Chicken
B00529,Cooking Oil
B00529,Tomatoes
B00529,Water
B00529,Airtime2000
B00529,Sugar
B00529,Airtime1000
B00530,Cooking Oil
B00530,Potatoes
B00530,Beans
B00530,Tea
B00530,Airtime2000
B00530,Toothpaste
B00530,Airtime1000
B00531,Cooking Oil
B00531,Eggs
B00531,Water
B00531,Bread
B00531,Airtime2000
B00531,Biscuits
B00532,Onions
B00532,Cooking Oil
B00532,Beans
B00532,Water
B00532,Rice
B00532,Biscuits
B00533,Soft Drink
B00533,Onions
B00533,Water
B00533,Airtime2000
B00533,Milk
B00534,Soft Drink
B00534,Onions
B00534,Potatoes
B00534,Tomatoes
B00534,Water
B00534,Beans
B00534,Sugar
B00535,Onions
B00535,Beans
B00535,Bread
B00535,Rice
B00535,Biscuits
B00536,Cooking Oil
B00536,Potatoes
B00536,Eggs
B00536,Rice
B00536,Likuni Phala
B00537,Cooking Oil
B00537,Tea
B00537,Rice
B00537,Likuni Phala
B00537,Toothpaste
B00537,Sugar
B00537,Soap
B00538,Cooking Oil
B00538,Eggs
B00538,Tomatoes
B00538,Sugar
B00538,Soap
B00538,Airtime1000
B00539,Bread
B00539,Tea
B00540,Soft Drink
B00540,Onions
B00540,Chicken
B00540,Cooking Oil
B00540,Beans
B00540,Rice
B00540,Toothpaste
B00540,Sugar
B00540,Biscuits
B00541,Cooking Oil
B00541,Rice
B00541,Tomatoes
B00542,Soft Drink
B00542,Onions
B00542,Cooking Oil
B00542,Tomatoes
B00542,Beans
B00542,Tea
B00542,Milk
B00543,Cooking Oil
B00543,Tomatoes
B00543,Tea
B00543,Bread
B00543,Milk
B00544,Water
B00544,Potatoes
B00544,Beans
B00544,Chicken
B00545,Potatoes
B00545,Beans
B00545,Bread
B00545,Sugar
B00545,Biscuits
B00546,Biscuits
B00546,Airtime1000
B00546,Likuni Phala
B00546,Chicken
B00547,Soft Drink
B00547,Chicken
B00547,Cooking Oil
B00547,Airtime2000
B00547,Toothpaste
B00547,Milk
B00548,Potatoes
B00548,Rice
B00548,Tea
B00549,Soft Drink
B00549,Onions
B00549,Bread
B00549,Tea
B00549,Rice
B00549,Biscuits
B00549,Milk
B00550,Soft Drink
B00550,Chicken
B00550,Cooking Oil
B00550,Beans
B00550,Biscuits
B00551,Cooking Oil
B00551,Potatoes
B00551,Bread
B00551,Toothpaste
B00551,Biscuits
B00552,Onions
B00552,Potatoes
B00552,Eggs
B00552,Water
B00552,Bread
B00552,Rice
B00552,Airtime2000
