event_time,store_id,queue_length,transactions_last_15min,stock_alerts
2025-06-09 09:51:00,STORE01,2,9,2
2025-06-09 09:57:00,STORE06,1,8,1
2025-06-09 10:01:00,STORE07,4,13,0
2025-06-09 10:07:00,STORE11,7,5,0
2025-06-09 10:08:00,STORE01,3,5,2
2025-06-09 10:15:00,STORE12,0,5,0
2025-06-09 10:18:00,STORE07,5,7,2
2025-06-09 10:25:00,STORE06,2,8,1
2025-06-09 10:29:00,STORE09,2,7,1
2025-06-09 10:35:00,STORE04,4,7,0
2025-06-09 10:39:00,STORE10,7,10,1
2025-06-09 10:46:00,STORE03,3,7,0
2025-06-09 10:52:00,STORE11,4,3,1
2025-06-09 10:55:00,STORE10,5,10,0
2025-06-09 11:00:00,STORE04,4,8,0
2025-06-09 11:06:00,STORE12,3,6,2
2025-06-09 11:11:00,STORE07,3,5,0
2025-06-09 11:17:00,STORE03,1,8,0
2025-06-09 11:19:00,STORE05,5,8,1
2025-06-09 11:23:00,STORE01,2,7,1
2025-06-09 11:32:00,STORE12,5,5,1
2025-06-09 11:35:00,STORE07,4,7,1
2025-06-09 11:41:00,STORE01,9,4,1
2025-06-09 11:43:00,STORE08,1,6,0
2025-06-09 11:48:00,STORE09,6,9,0
2025-06-09 11:55:00,STORE01,5,9,1
2025-06-09 12:02:00,STORE01,5,7,0
2025-06-09 12:07:00,STORE08,3,7,1
2025-06-09 12:10:00,STORE04,9,7,0
2025-06-09 12:13:00,STORE08,2,7,0
2025-06-09 12:22:00,STORE06,8,7,0
2025-06-09 12:27:00,STORE08,3,4,0
2025-06-09 12:32:00,STORE03,4,6,0
2025-06-09 12:37:00,STORE02,4,6,1
2025-06-09 12:42:00,STORE01,2,8,1
2025-06-09 12:44:00,STORE07,5,10,0
2025-06-09 12:49:00,STORE09,3,8,1
2025-06-09 12:55:00,STORE04,7,6,0
2025-06-09 13:02:00,STORE02,0,2,1
2025-06-09 13:04:00,STORE10,4,10,1
2025-06-09 13:08:00,STORE10,4,6,2
2025-06-09 13:13:00,STORE01,4,7,2
2025-06-09 13:22:00,STORE07,1,6,3
2025-06-09 13:24:00,STORE01,4,5,3
2025-06-09 13:31:00,STORE10,4,19,0
2025-06-09 13:37:00,STORE05,4,7,1
2025-06-09 13:38:00,STORE11,4,18,1
2025-06-09 13:43:00,STORE03,6,5,2
2025-06-09 13:49:00,STORE06,4,4,1
2025-06-09 13:56:00,STORE02,6,4,0
2025-06-09 14:00:00,STORE01,6,11,0
2025-06-09 14:07:00,STORE06,7,6,1
2025-06-09 14:09:00,STORE06,5,10,1
2025-06-09 14:13:00,STORE08,3,4,2
2025-06-09 14:20:00,STORE10,5,8,1
2025-06-09 14:25:00,STORE09,5,10,1
2025-06-09 14:29:00,STORE07,6,5,0
2025-06-09 14:35:00,STORE10,5,8,0
2025-06-09 14:39:00,STORE06,2,7,1
2025-06-09 14:46:00,STORE03,3,9,1
2025-06-09 14:51:00,STORE10,2,7,0
2025-06-09 14:53:00,STORE11,5,7,0
2025-06-09 15:01:00,STORE01,6,10,1
2025-06-09 15:05:00,STORE06,3,9,2
2025-06-09 15:09:00,STORE02,6,8,1
2025-06-09 15:16:00,STORE10,2,8,0
2025-06-09 15:22:00,STORE09,3,9,0
2025-06-09 15:23:00,STORE01,6,8,0
2025-06-09 15:28:00,STORE12,3,8,2
2025-06-09 15:36:00,STORE08,3,8,3
2025-06-09 15:38:00,STORE11,3,7,1
2025-06-09 15:46:00,STORE06,4,8,1
2025-06-09 15:48:00,STORE09,6,6,0
2025-06-09 15:57:00,STORE10,11,11,0
2025-06-09 16:00:00,STORE11,3,8,2
2025-06-09 16:05:00,STORE02,5,11,1
2025-06-09 16:12:00,STORE02,1,10,0
2025-06-09 16:17:00,STORE01,2,6,1
2025-06-09 16:19:00,STORE12,4,5,2
2025-06-09 16:27:00,STORE11,5,5,2
2025-06-09 16:31:00,STORE12,8,5,1
2025-06-09 16:36:00,STORE05,2,5,1
2025-06-09 16:40:00,STORE03,2,12,2
2025-06-09 16:45:00,STORE09,2,6,0
2025-06-09 16:51:00,STORE12,6,5,1
2025-06-09 16:56:00,STORE10,4,6,0
2025-06-09 17:01:00,STORE09,0,5,1
2025-06-09 17:07:00,STORE12,4,6,0
2025-06-09 17:11:00,STORE04,5,5,1
2025-06-09 17:15:00,STORE01,4,5,0
2025-06-09 17:19:00,STORE04,4,9,0
2025-06-09 17:27:00,STORE05,5,3,0
2025-06-09 17:28:00,STORE06,2,7,2
2025-06-09 17:36:00,STORE11,4,11,0
2025-06-09 17:41:00,STORE12,1,11,2
2025-06-09 17:43:00,STORE04,0,9,1
2025-06-09 17:52:00,STORE06,4,6,1
2025-06-09 17:55:00,STORE06,6,3,1
2025-06-09 17:58:00,STORE01,4,10,1
2025-06-09 18:07:00,STORE09,6,3,1
2025-06-09 18:11:00,STORE11,3,10,2
2025-06-09 18:17:00,STORE01,3,5,0
2025-06-09 18:19:00,STORE07,7,4,2
2025-06-09 18:23:00,STORE05,4,7,1
2025-06-09 18:32:00,STORE11,7,10,2
2025-06-09 18:36:00,STORE03,3,4,0
2025-06-09 18:39:00,STORE04,5,3,1
2025-06-09 18:43:00,STORE02,3,7,0
2025-06-09 18:49:00,STORE11,4,7,1
2025-06-09 18:56:00,STORE07,2,8,3
2025-06-09 19:01:00,STORE01,5,4,0
2025-06-09 19:04:00,STORE03,5,7,2
2025-06-09 19:08:00,STORE04,5,5,2
2025-06-09 19:17:00,STORE08,6,5,2
2025-06-09 19:22:00,STORE10,1,8,0
2025-06-09 19:24:00,STORE05,3,12,1
2025-06-09 19:31:00,STORE07,4,11,0
2025-06-09 19:36:00,STORE10,3,13,1
2025-06-09 19:42:00,STORE12,3,5,2
2025-06-09 19:47:00,STORE05,11,10,0
2025-06-09 19:48:00,STORE09,4,3,1
2025-06-09 19:53:00,STORE09,6,10,1
2025-06-09 19:58:00,STORE11,6,7,2
2025-06-09 20:06:00,STORE03,4,6,1
2025-06-09 20:11:00,STORE05,2,9,0
2025-06-09 20:14:00,STORE05,1,2,0
2025-06-09 20:20:00,STORE02,3,8,0
2025-06-09 20:24:00,STORE03,3,8,0
2025-06-09 20:30:00,STORE02,3,6,1
2025-06-09 20:37:00,STORE07,4,4,0
2025-06-09 20:38:00,STORE12,3,9,0
2025-06-09 20:44:00,STORE06,6,11,0
2025-06-09 20:50:00,STORE06,2,5,1
2025-06-09 20:54:00,STORE04,2,11,1
2025-06-09 21:01:00,STORE12,1,10,1
2025-06-09 21:05:00,STORE04,4,5,1
2025-06-09 21:11:00,STORE03,3,7,0
2025-06-09 21:13:00,STORE11,3,9,1
2025-06-09 21:21:00,STORE02,2,6,1
2025-06-09 21:25:00,STORE10,2,6,0
2025-06-09 21:30:00,STORE02,4,3,1
2025-06-09 21:34:00,STORE11,3,6,0
2025-06-09 21:38:00,STORE07,9,4,0
2025-06-09 21:46:00,STORE06,5,4,1
2025-06-09 21:48:00,STORE05,4,7,2
2025-06-09 21:54:00,STORE06,2,4,1
2025-06-09 22:00:00,STORE11,5,5,1
2025-06-09 22:06:00,STORE05,1,5,0
2025-06-09 22:08:00,STORE03,5,6,3
2025-06-09 22:14:00,STORE05,1,8,0
2025-06-09 22:20:00,STORE11,5,6,0
2025-06-09 22:25:00,STORE01,3,5,1
2025-06-09 22:28:00,STORE03,6,9,0
2025-06-09 22:37:00,STORE01,5,7,0
2025-06-09 22:42:00,STORE01,6,10,1
2025-06-09 22:43:00,STORE01,6,3,1
2025-06-09 22:51:00,STORE05,3,4,1
2025-06-09 22:53:00,STORE04,5,9,0
2025-06-09 22:58:00,STORE04,1,4,1
2025-06-09 23:04:00,STORE06,4,8,2
2025-06-09 23:12:00,STORE05,3,10,1
2025-06-09 23:17:00,STORE08,6,10,3
2025-06-09 23:20:00,STORE07,0,10,3
2025-06-09 23:23:00,STORE01,7,6,2
2025-06-09 23:28:00,STORE10,6,5,5
2025-06-09 23:36:00,STORE05,7,8,0
2025-06-09 23:41:00,STORE08,4,5,2
2025-06-09 23:46:00,STORE09,1,4,0
2025-06-09 23:51:00,STORE04,5,5,0
2025-06-09 23:56:00,STORE04,3,9,1
2025-06-10 00:02:00,STORE02,4,4,0
2025-06-10 00:03:00,STORE03,2,12,1
2025-06-10 00:08:00,STORE09,4,8,2
2025-06-10 00:15:00,STORE02,3,3,0
2025-06-10 00:22:00,STORE07,3,2,2
2025-06-10 00:23:00,STORE03,2,8,0
2025-06-10 00:31:00,STORE02,4,6,1
2025-06-10 00:36:00,STORE07,4,12,1
2025-06-10 00:42:00,STORE10,2,7,1
2025-06-10 00:43:00,STORE09,0,8,0
2025-06-10 00:51:00,STORE07,5,9,1
2025-06-10 00:53:00,STORE04,4,7,0
2025-06-10 01:00:00,STORE02,5,5,1
2025-06-10 01:04:00,STORE08,5,6,0
2025-06-10 01:12:00,STORE10,5,3,3
2025-06-10 01:14:00,STORE10,2,10,1
2025-06-10 01:21:00,STORE07,4,6,0
2025-06-10 01:24:00,STORE11,5,4,0
2025-06-10 01:30:00,STORE02,5,5,0
2025-06-10 01:33:00,STORE12,1,12,1
2025-06-10 01:39:00,STORE02,3,4,0
2025-06-10 01:43:00,STORE06,3,6,1
2025-06-10 01:52:00,STORE09,9,5,0
2025-06-10 01:54:00,STORE05,5,7,1
2025-06-10 02:01:00,STORE05,3,5,0
2025-06-10 02:07:00,STORE07,2,4,0
2025-06-10 02:08:00,STORE02,3,7,1
2025-06-10 02:16:00,STORE04,4,6,2
2025-06-10 02:20:00,STORE10,6,4,0
2025-06-10 02:25:00,STORE09,7,3,0
2025-06-10 02:30:00,STORE04,6,2,0
2025-06-10 02:33:00,STORE05,3,13,1
2025-06-10 02:40:00,STORE03,3,13,0
2025-06-10 02:46:00,STORE06,3,5,0
2025-06-10 02:52:00,STORE07,4,4,0
2025-06-10 02:55:00,STORE04,4,8,2
2025-06-10 03:01:00,STORE08,3,6,1
2025-06-10 03:04:00,STORE03,4,6,0
2025-06-10 03:12:00,STORE12,1,9,0
2025-06-10 03:15:00,STORE06,2,8,1
2025-06-10 03:22:00,STORE07,8,5,0
2025-06-10 03:27:00,STORE12,4,7,0
2025-06-10 03:31:00,STORE04,9,12,0
2025-06-10 03:37:00,STORE10,3,4,3
2025-06-10 03:42:00,STORE07,3,7,1
2025-06-10 03:45:00,STORE06,2,7,2
2025-06-10 03:49:00,STORE04,6,7,1
2025-06-10 03:57:00,STORE05,5,7,0
2025-06-10 04:00:00,STORE04,7,11,3
2025-06-10 04:03:00,STORE03,8,3,2
2025-06-10 04:12:00,STORE01,1,3,2
2025-06-10 04:13:00,STORE05,3,8,1
2025-06-10 04:20:00,STORE11,4,5,1
2025-06-10 04:26:00,STORE07,5,7,2
2025-06-10 04:32:00,STORE07,1,4,1
2025-06-10 04:33:00,STORE09,6,8,0
2025-06-10 04:42:00,STORE09,4,4,1
2025-06-10 04:45:00,STORE03,2,6,0
2025-06-10 04:49:00,STORE02,3,7,0
2025-06-10 04:55:00,STORE12,7,12,2
2025-06-10 04:58:00,STORE12,5,3,1
2025-06-10 05:05:00,STORE11,5,7,0
2025-06-10 05:10:00,STORE03,1,8,2
2025-06-10 05:13:00,STORE10,4,7,4
2025-06-10 05:18:00,STORE07,5,10,1
2025-06-10 05:24:00,STORE11,5,9,1
2025-06-10 05:31:00,STORE02,5,7,0
2025-06-10 05:33:00,STORE09,5,4,1
2025-06-10 05:41:00,STORE10,1,6,0
2025-06-10 05:45:00,STORE06,3,7,1
2025-06-10 05:52:00,STORE02,2,9,1
2025-06-10 05:57:00,STORE01,3,5,0
2025-06-10 05:59:00,STORE03,3,2,1
2025-06-10 06:07:00,STORE05,5,6,1
2025-06-10 06:11:00,STORE09,2,9,2
2025-06-10 06:16:00,STORE07,0,6,2
2025-06-10 06:19:00,STORE08,6,8,0
2025-06-10 06:27:00,STORE12,5,10,1
2025-06-10 06:32:00,STORE08,4,8,1
2025-06-10 06:36:00,STORE04,4,6,3
2025-06-10 06:40:00,STORE02,1,5,0
2025-06-10 06:44:00,STORE03,1,9,0
2025-06-10 06:52:00,STORE09,1,8,2
2025-06-10 06:55:00,STORE04,3,7,1
2025-06-10 06:59:00,STORE07,3,5,2
2025-06-10 07:03:00,STORE05,1,5,2
2025-06-10 07:11:00,STORE10,5,10,1
2025-06-10 07:13:00,STORE04,4,11,0
2025-06-10 07:20:00,STORE03,3,9,1
2025-06-10 07:23:00,STORE03,5,6,0
2025-06-10 07:32:00,STORE07,3,7,0
2025-06-10 07:37:00,STORE04,6,9,0
2025-06-10 07:41:00,STORE02,5,5,1
2025-06-10 07:47:00,STORE12,3,10,1
2025-06-10 07:52:00,STORE09,9,6,0
2025-06-10 07:56:00,STORE10,8,5,0
2025-06-10 07:59:00,STORE10,4,4,0
2025-06-10 08:06:00,STORE03,5,9,2
2025-06-10 08:09:00,STORE12,7,10,1
2025-06-10 08:15:00,STORE12,3,3,0
2025-06-10 08:20:00,STORE07,6,5,1
2025-06-10 08:27:00,STORE04,2,8,2
2025-06-10 08:30:00,STORE11,6,6,0
2025-06-10 08:37:00,STORE04,8,4,1
2025-06-10 08:41:00,STORE09,5,8,1
2025-06-10 08:46:00,STORE08,4,2,1
2025-06-10 08:49:00,STORE07,4,8,1
2025-06-10 08:56:00,STORE04,4,10,3
2025-06-10 09:01:00,STORE09,6,4,1
2025-06-10 09:05:00,STORE10,2,7,0
2025-06-10 09:08:00,STORE01,6,7,0
2025-06-10 09:15:00,STORE04,6,8,0
2025-06-10 09:20:00,STORE12,1,3,1
2025-06-10 09:27:00,STORE09,7,3,1
2025-06-10 09:32:00,STORE02,5,8,0
2025-06-10 09:36:00,STORE03,5,5,1
2025-06-10 09:40:00,STORE07,4,5,0
2025-06-10 09:46:00,STORE04,5,4,0
2025-06-10 09:49:00,STORE03,6,1,1
2025-06-10 09:56:00,STORE10,5,5,0
2025-06-10 09:59:00,STORE10,4,12,2
2025-06-10 10:03:00,STORE04,6,7,0
2025-06-10 10:08:00,STORE06,8,7,1
2025-06-10 10:15:00,STORE09,3,5,1
2025-06-10 10:20:00,STORE05,7,5,1
2025-06-10 10:23:00,STORE07,3,12,1
2025-06-10 10:31:00,STORE06,0,5,2
2025-06-10 10:36:00,STORE11,5,7,1
2025-06-10 10:42:00,STORE06,1,4,2
2025-06-10 10:43:00,STORE04,2,5,0
2025-06-10 10:51:00,STORE03,3,13,2
2025-06-10 10:54:00,STORE05,4,7,0
2025-06-10 10:58:00,STORE12,9,6,2
2025-06-10 11:06:00,STORE09,2,7,1
2025-06-10 11:10:00,STORE01,2,2,0
2025-06-10 11:13:00,STORE01,4,9,0
2025-06-10 11:18:00,STORE01,8,5,1
2025-06-10 11:25:00,STORE07,2,5,4
2025-06-10 11:29:00,STORE11,2,5,0
2025-06-10 11:33:00,STORE12,5,8,1
2025-06-10 11:39:00,STORE01,2,11,3
2025-06-10 11:45:00,STORE12,5,3,2
2025-06-10 11:51:00,STORE02,1,8,0
2025-06-10 11:53:00,STORE08,1,6,3
2025-06-10 11:59:00,STORE04,2,3,0
2025-06-10 12:04:00,STORE05,4,7,1
2025-06-10 12:12:00,STORE12,7,7,3
2025-06-10 12:14:00,STORE12,1,6,4
2025-06-10 12:21:00,STORE09,6,6,0
2025-06-10 12:23:00,STORE12,5,7,0
2025-06-10 12:32:00,STORE07,2,4,0
2025-06-10 12:36:00,STORE08,3,10,2
2025-06-10 12:40:00,STORE01,4,4,1
2025-06-10 12:47:00,STORE12,2,7,1
2025-06-10 12:48:00,STORE12,8,6,0
2025-06-10 12:55:00,STORE11,1,6,1
2025-06-10 12:59:00,STORE02,2,7,2
2025-06-10 13:06:00,STORE11,1,5,0
2025-06-10 13:12:00,STORE02,6,11,0
2025-06-10 13:15:00,STORE10,5,8,0
2025-06-10 13:18:00,STORE05,5,5,1
2025-06-10 13:26:00,STORE06,8,6,1
2025-06-10 13:28:00,STORE08,3,9,0
2025-06-10 13:35:00,STORE01,8,3,1
2025-06-10 13:40:00,STORE06,5,6,1
2025-06-10 13:47:00,STORE01,1,4,0
2025-06-10 13:51:00,STORE01,10,8,1
2025-06-10 13:55:00,STORE04,1,9,0
2025-06-10 13:59:00,STORE05,3,6,0
2025-06-10 14:03:00,STORE08,2,7,2
2025-06-10 14:09:00,STORE03,6,7,1
2025-06-10 14:15:00,STORE03,5,7,1
2025-06-10 14:19:00,STORE01,4,8,0
2025-06-10 14:24:00,STORE03,2,7,2
2025-06-10 14:31:00,STORE04,6,7,1
2025-06-10 14:33:00,STORE07,7,10,0
2025-06-10 14:39:00,STORE10,3,5,2
2025-06-10 14:43:00,STORE10,2,5,3
2025-06-10 14:48:00,STORE01,2,11,0
2025-06-10 14:54:00,STORE01,1,9,0
2025-06-10 15:01:00,STORE10,3,10,2
2025-06-10 15:06:00,STORE02,4,5,1
2025-06-10 15:12:00,STORE09,4,6,2
2025-06-10 15:15:00,STORE02,6,6,1
2025-06-10 15:22:00,STORE11,7,5,0
2025-06-10 15:25:00,STORE05,7,3,0
2025-06-10 15:32:00,STORE02,4,7,0
2025-06-10 15:36:00,STORE07,4,9,2
2025-06-10 15:41:00,STORE11,6,10,0
2025-06-10 15:43:00,STORE02,1,5,1
2025-06-10 15:49:00,STORE08,5,7,2
2025-06-10 15:54:00,STORE10,6,9,0
2025-06-10 15:59:00,STORE01,6,8,2
2025-06-10 16:04:00,STORE10,7,3,1
2025-06-10 16:09:00,STORE07,4,9,0
2025-06-10 16:13:00,STORE10,6,6,0
2025-06-10 16:21:00,STORE11,4,6,2
2025-06-10 16:27:00,STORE10,7,8,0
2025-06-10 16:32:00,STORE10,7,5,0
2025-06-10 16:33:00,STORE08,6,8,2
2025-06-10 16:41:00,STORE06,4,8,0
2025-06-10 16:43:00,STORE02,5,4,2
2025-06-10 16:51:00,STORE08,5,9,2
2025-06-10 16:53:00,STORE08,6,6,2
2025-06-10 17:00:00,STORE11,3,8,2
2025-06-10 17:05:00,STORE01,6,10,1
2025-06-10 17:12:00,STORE08,1,6,0
2025-06-10 17:15:00,STORE03,5,12,0
2025-06-10 17:18:00,STORE07,6,10,2
2025-06-10 17:24:00,STORE08,4,8,1
2025-06-10 17:32:00,STORE03,3,8,1
2025-06-10 17:37:00,STORE10,3,4,3
2025-06-10 17:42:00,STORE06,3,8,0
2025-06-10 17:43:00,STORE05,3,7,1
2025-06-10 17:50:00,STORE03,6,7,2
2025-06-10 17:53:00,STORE02,3,10,2
2025-06-10 17:58:00,STORE08,4,7,0
2025-06-10 18:06:00,STORE07,4,10,0
2025-06-10 18:08:00,STORE08,3,7,0
2025-06-10 18:13:00,STORE06,4,8,0
2025-06-10 18:21:00,STORE09,0,5,0
2025-06-10 18:25:00,STORE04,6,7,1
2025-06-10 18:29:00,STORE01,7,8,0
2025-06-10 18:37:00,STORE03,2,8,2
2025-06-10 18:41:00,STORE10,4,7,1
2025-06-10 18:46:00,STORE10,4,11,0
2025-06-10 18:49:00,STORE06,6,5,2
2025-06-10 18:55:00,STORE01,2,8,2
2025-06-10 18:58:00,STORE04,3,4,1
2025-06-10 19:05:00,STORE09,6,5,0
2025-06-10 19:09:00,STORE09,7,4,0
2025-06-10 19:16:00,STORE08,3,12,1
2025-06-10 19:20:00,STORE11,8,8,2
2025-06-10 19:25:00,STORE10,3,7,0
2025-06-10 19:30:00,STORE04,2,8,1
2025-06-10 19:36:00,STORE04,6,12,2
2025-06-10 19:40:00,STORE12,8,2,1
2025-06-10 19:47:00,STORE04,5,11,2
2025-06-10 19:49:00,STORE01,2,8,0
2025-06-10 19:54:00,STORE10,5,11,2
2025-06-10 20:02:00,STORE05,3,5,0
2025-06-10 20:05:00,STORE12,4,11,0
2025-06-10 20:09:00,STORE08,2,5,0
2025-06-10 20:15:00,STORE08,3,4,2
2025-06-10 20:21:00,STORE01,4,4,1
2025-06-10 20:27:00,STORE08,3,12,2
2025-06-10 20:30:00,STORE04,2,8,2
2025-06-10 20:37:00,STORE07,2,6,0
2025-06-10 20:42:00,STORE10,4,11,0
2025-06-10 20:45:00,STORE11,5,9,0
2025-06-10 20:50:00,STORE08,7,9,2
2025-06-10 20:54:00,STORE07,4,10,1
2025-06-10 21:02:00,STORE02,6,6,2
2025-06-10 21:04:00,STORE12,6,11,1
2025-06-10 21:08:00,STORE01,2,4,0
2025-06-10 21:14:00,STORE10,4,6,2
2025-06-10 21:18:00,STORE07,1,7,1
2025-06-10 21:27:00,STORE01,2,6,1
2025-06-10 21:31:00,STORE11,2,12,0
2025-06-10 21:37:00,STORE03,6,10,1
2025-06-10 21:41:00,STORE05,4,7,0
2025-06-10 21:44:00,STORE07,7,9,1
2025-06-10 21:48:00,STORE06,3,7,1
2025-06-10 21:54:00,STORE11,3,4,2
2025-06-10 21:59:00,STORE03,4,8,1
2025-06-10 22:03:00,STORE11,2,6,0
2025-06-10 22:08:00,STORE11,4,9,2
2025-06-10 22:15:00,STORE05,5,2,1
2025-06-10 22:18:00,STORE04,3,7,2
2025-06-10 22:27:00,STORE07,4,9,2
2025-06-10 22:29:00,STORE11,5,2,1
2025-06-10 22:36:00,STORE10,3,4,0
2025-06-10 22:41:00,STORE09,3,10,1
2025-06-10 22:47:00,STORE10,3,8,0
2025-06-10 22:51:00,STORE12,5,11,0
2025-06-10 22:56:00,STORE08,3,11,1
2025-06-10 22:59:00,STORE08,6,9,0
2025-06-10 23:07:00,STORE12,7,8,0
2025-06-10 23:10:00,STORE12,1,12,0
2025-06-10 23:17:00,STORE03,4,4,1
2025-06-10 23:19:00,STORE12,7,5,1
2025-06-10 23:23:00,STORE07,4,6,1
2025-06-10 23:31:00,STORE12,3,9,1
2025-06-10 23:35:00,STORE10,3,4,2
2025-06-10 23:40:00,STORE02,6,8,0
2025-06-10 23:46:00,STORE07,2,7,2
2025-06-10 23:52:00,STORE05,2,8,1
2025-06-10 23:53:00,STORE03,3,6,1
2025-06-11 00:02:00,STORE05,3,9,2
2025-06-11 00:04:00,STORE07,6,8,2
2025-06-11 00:10:00,STORE11,5,6,3
2025-06-11 00:17:00,STORE04,4,6,3
2025-06-11 00:22:00,STORE11,3,6,4
2025-06-11 00:24:00,STORE04,3,4,1
2025-06-11 00:32:00,STORE08,7,7,0
2025-06-11 00:35:00,STORE09,7,12,1
2025-06-11 00:42:00,STORE10,2,8,0
2025-06-11 00:47:00,STORE12,3,5,0
2025-06-11 00:50:00,STORE12,1,9,1
2025-06-11 00:55:00,STORE12,5,7,3
2025-06-11 00:59:00,STORE12,5,12,0
2025-06-11 01:04:00,STORE01,3,6,0
2025-06-11 01:12:00,STORE11,5,8,1
2025-06-11 01:17:00,STORE09,6,5,0
2025-06-11 01:22:00,STORE12,6,13,3
2025-06-11 01:25:00,STORE06,6,7,1
2025-06-11 01:32:00,STORE07,7,10,0
2025-06-11 01:35:00,STORE08,4,7,2
2025-06-11 01:42:00,STORE01,2,3,1
2025-06-11 01:47:00,STORE04,2,5,0
2025-06-11 01:49:00,STORE10,5,6,2
2025-06-11 01:56:00,STORE10,6,9,0
2025-06-11 02:01:00,STORE06,8,11,1
2025-06-11 02:06:00,STORE08,0,3,2
2025-06-11 02:12:00,STORE04,1,7,0
2025-06-11 02:13:00,STORE11,3,7,0
2025-06-11 02:22:00,STORE01,3,7,0
2025-06-11 02:25:00,STORE07,5,3,2
2025-06-11 02:32:00,STORE10,2,2,0
2025-06-11 02:36:00,STORE08,9,12,0
2025-06-11 02:42:00,STORE04,3,4,1
2025-06-11 02:45:00,STORE09,1,8,1
2025-06-11 02:48:00,STORE06,6,9,1
2025-06-11 02:53:00,STORE05,0,12,0
2025-06-11 03:02:00,STORE11,3,7,1
2025-06-11 03:04:00,STORE03,5,11,2
2025-06-11 03:09:00,STORE08,6,8,3
2025-06-11 03:17:00,STORE06,1,7,0
2025-06-11 03:21:00,STORE11,4,5,0
2025-06-11 03:25:00,STORE07,9,6,3
2025-06-11 03:32:00,STORE12,5,6,1
2025-06-11 03:35:00,STORE09,1,6,1
2025-06-11 03:38:00,STORE12,3,7,1
2025-06-11 03:44:00,STORE03,3,13,1
2025-06-11 03:48:00,STORE12,1,13,3
2025-06-11 03:54:00,STORE03,2,4,0
2025-06-11 04:01:00,STORE01,2,8,2
2025-06-11 04:06:00,STORE05,5,5,1
2025-06-11 04:08:00,STORE02,2,6,0
2025-06-11 04:15:00,STORE04,4,7,4
2025-06-11 04:19:00,STORE03,6,5,2
2025-06-11 04:25:00,STORE08,1,9,1
2025-06-11 04:32:00,STORE10,2,6,0
2025-06-11 04:33:00,STORE10,2,7,0
2025-06-11 04:40:00,STORE05,3,11,2
2025-06-11 04:44:00,STORE02,4,7,3
2025-06-11 04:48:00,STORE10,3,2,0
2025-06-11 04:56:00,STORE10,2,5,1
2025-06-11 05:01:00,STORE04,3,6,2
2025-06-11 05:05:00,STORE04,4,7,2
2025-06-11 05:08:00,STORE08,3,5,2
2025-06-11 05:14:00,STORE11,6,5,1
2025-06-11 05:19:00,STORE05,3,5,1
2025-06-11 05:26:00,STORE11,1,7,0
2025-06-11 05:30:00,STORE07,1,5,2
2025-06-11 05:33:00,STORE05,3,11,2
2025-06-11 05:40:00,STORE12,3,9,1
2025-06-11 05:44:00,STORE07,3,6,1
2025-06-11 05:52:00,STORE04,4,4,0
2025-06-11 05:54:00,STORE08,4,8,2
2025-06-11 05:59:00,STORE06,5,4,1
2025-06-11 06:07:00,STORE08,5,7,2
2025-06-11 06:09:00,STORE06,3,4,2
2025-06-11 06:15:00,STORE10,5,4,2
2025-06-11 06:22:00,STORE09,2,7,1
2025-06-11 06:25:00,STORE10,6,3,2
2025-06-11 06:28:00,STORE01,2,7,1
2025-06-11 06:34:00,STORE03,5,5,0
2025-06-11 06:38:00,STORE01,2,6,2
2025-06-11 06:47:00,STORE12,1,7,0
2025-06-11 06:51:00,STORE08,5,5,1
2025-06-11 06:55:00,STORE07,2,13,0
2025-06-11 07:01:00,STORE06,4,6,1
2025-06-11 07:03:00,STORE11,4,7,2
2025-06-11 07:12:00,STORE12,3,6,0
2025-06-11 07:13:00,STORE10,2,8,1
2025-06-11 07:19:00,STORE09,6,8,0
2025-06-11 07:24:00,STORE03,3,15,0
2025-06-11 07:28:00,STORE05,6,8,0
2025-06-11 07:35:00,STORE12,5,6,2
2025-06-11 07:38:00,STORE03,1,9,1
2025-06-11 07:43:00,STORE08,6,10,1
2025-06-11 07:49:00,STORE09,4,6,2
2025-06-11 07:55:00,STORE09,4,9,3
2025-06-11 07:59:00,STORE09,3,3,1
2025-06-11 08:03:00,STORE01,8,7,1
2025-06-11 08:08:00,STORE05,8,9,0
2025-06-11 08:14:00,STORE01,6,14,0
2025-06-11 08:18:00,STORE08,3,6,0
2025-06-11 08:23:00,STORE10,5,8,2
2025-06-11 08:32:00,STORE03,1,1,1
2025-06-11 08:37:00,STORE01,6,4,0
2025-06-11 08:39:00,STORE11,4,5,1
2025-06-11 08:47:00,STORE02,3,4,1
2025-06-11 08:50:00,STORE03,3,5,0
2025-06-11 08:57:00,STORE10,6,7,1
2025-06-11 09:00:00,STORE04,5,13,0
2025-06-11 09:03:00,STORE07,3,7,0
2025-06-11 09:10:00,STORE12,6,4,0
2025-06-11 09:17:00,STORE11,2,4,3
2025-06-11 09:21:00,STORE01,4,5,2
2025-06-11 09:25:00,STORE02,1,3,1
2025-06-11 09:30:00,STORE01,3,8,0
2025-06-11 09:34:00,STORE05,5,7,3
2025-06-11 09:38:00,STORE12,5,12,1
2025-06-11 09:43:00,STORE11,5,9,1
2025-06-11 09:48:00,STORE07,4,4,0
2025-06-11 09:55:00,STORE11,0,7,2
2025-06-11 10:01:00,STORE05,3,6,0
2025-06-11 10:06:00,STORE07,6,10,2
2025-06-11 10:11:00,STORE09,3,4,0
2025-06-11 10:14:00,STORE03,5,8,2
